Station Name,Station Latitude,Station Longitude,Bubble Tea Shop Name,Rating,Business Latitude,Business Longitude
Robson & Granville,49.2813094,-123.1201513,Teaspoons & Company,4.5,49.279506,-123.1243488
Robson & Granville,49.2813094,-123.1201513,The Alley,3.5,49.2808317,-123.1247428
Robson & Granville,49.2813094,-123.1201513,CoCo Fresh Tea & Juice,4.0,49.2844898190478,-123.11441326495552
Robson & Granville,49.2813094,-123.1201513,Atelier by Chatime,3.5,49.28030775449333,-123.11842527240516
Robson & Granville,49.2808317,-123.1247428,The Alley,3.5,49.2808317,-123.1247428
Robson & Granville,49.2808317,-123.1247428,Teaspoons & Company,4.5,49.279506,-123.1243488
Robson & Granville,49.2808317,-123.1247428,Tea Drop Café,5.0,49.279501,-123.124057
Robson & Granville,49.2808317,-123.1247428,Atelier by Chatime,3.5,49.28030775449333,-123.11842527240516
Robson & Granville,49.2808317,-123.1247428,Gong Cha,3.0,49.2813094,-123.1201513
Robson & Granville,49.2844898190478,-123.11441326495552,CoCo Fresh Tea & Juice,4.0,49.2844898190478,-123.11441326495552
Robson & Granville,49.2844898190478,-123.11441326495552,Sharetea,4.0,49.2834699,-123.1144227
Robson & Granville,49.2844898190478,-123.11441326495552,Gong Cha,4.0,49.2838435,-123.11335923808556
Robson & Granville,49.2844898190478,-123.11441326495552,Boba Run,4.5,49.2819027,-123.1074516
Robson & Granville,49.2844898190478,-123.11441326495552,Xing Fu Tang,3.5,49.2833513,-123.1163056
Robson & Granville,49.28030775449333,-123.11842527240516,Atelier by Chatime,3.5,49.28030775449333,-123.11842527240516
Robson & Granville,49.28030775449333,-123.11842527240516,Teaspoons & Company,4.5,49.279506,-123.1243488
Robson & Granville,49.28030775449333,-123.11842527240516,Gong Cha,3.0,49.2792027,-123.1167521
Robson & Granville,49.28030775449333,-123.11842527240516,Jenjudan Yaletown,4.0,49.27833,-123.11621
Robson & Granville,49.28030775449333,-123.11842527240516,CoCo Fresh Tea & Juice,4.0,49.2844898190478,-123.11441326495552
Expo & Smithe,49.28018,-123.10866,Charisma Cafe & Dessert House,4.0,49.28018,-123.10866
Expo & Smithe,49.28018,-123.10866,Boba Run,4.5,49.2819027,-123.1074516
Expo & Smithe,49.28018,-123.10866,CoCo Fresh Tea & Juice,4.0,49.2844898190478,-123.11441326495552
Expo & Smithe,49.28018,-123.10866,Bubble King,3.5,49.2803895558461,-123.106066994369
Expo & Smithe,49.28018,-123.10866,Gong Cha,4.0,49.2838435,-123.11335923808556
Expo & Smithe,49.27833,-123.11621,Jenjudan Yaletown,4.0,49.27833,-123.11621
Expo & Smithe,49.27833,-123.11621,Gong Cha,3.0,49.2792027,-123.1167521
Expo & Smithe,49.27833,-123.11621,Little Bee Bubble Tea,4.5,49.2796047821947,-123.11541583389
Expo & Smithe,49.27833,-123.11621,Gong cha,5.0,49.27905,-123.11695
Expo & Smithe,49.27833,-123.11621,Cha Yuan,4.5,49.27402,-123.12243
Expo & Smithe,49.2792027,-123.1167521,Gong Cha,3.0,49.2792027,-123.1167521
Expo & Smithe,49.2792027,-123.1167521,Jenjudan Yaletown,4.0,49.27833,-123.11621
Expo & Smithe,49.2792027,-123.1167521,Gong cha,5.0,49.27905,-123.11695
Expo & Smithe,49.2792027,-123.1167521,Ikoi cha,2.5,49.27905,-123.11695
Expo & Smithe,49.2792027,-123.1167521,Little Bee Bubble Tea,4.5,49.2796047821947,-123.11541583389
Expo & Smithe,49.2796047821947,-123.11541583389,Little Bee Bubble Tea,4.5,49.2796047821947,-123.11541583389
Expo & Smithe,49.2796047821947,-123.11541583389,Jenjudan Yaletown,4.0,49.27833,-123.11621
Expo & Smithe,49.2796047821947,-123.11541583389,Gong Cha,3.0,49.2792027,-123.1167521
Expo & Smithe,49.2796047821947,-123.11541583389,Charisma Cafe & Dessert House,4.0,49.28018,-123.10866
Expo & Smithe,49.2796047821947,-123.11541583389,Ben Gong’s Tea,2.5,49.27959441559469,-123.1155470929707
Expo & Smithe,49.28030775449333,-123.11842527240516,Atelier by Chatime,3.5,49.28030775449333,-123.11842527240516
Expo & Smithe,49.28030775449333,-123.11842527240516,Teaspoons & Company,4.5,49.279506,-123.1243488
Expo & Smithe,49.28030775449333,-123.11842527240516,Gong Cha,3.0,49.2792027,-123.1167521
Expo & Smithe,49.28030775449333,-123.11842527240516,Jenjudan Yaletown,4.0,49.27833,-123.11621
Expo & Smithe,49.28030775449333,-123.11842527240516,CoCo Fresh Tea & Juice,4.0,49.2844898190478,-123.11441326495552
7th & Granville,49.26391,-123.14016,Chatime,3.0,49.26391,-123.14016
10th & Granville,49.26391,-123.14016,Chatime,3.0,49.26391,-123.14016
10th & Granville,49.258662593602175,-123.13846539705992,Momono Tea Shop,4.5,49.258662593602175,-123.13846539705992
14th & Granville,49.258662593602175,-123.13846539705992,Momono Tea Shop,4.5,49.258662593602175,-123.13846539705992
14th & Cambie,49.2599346,-123.1148551,Sharetea,4.0,49.2599346,-123.1148551
14th & Cambie,49.2599346,-123.1148551,Bubble Waffle Cafe,4.0,49.26086,-123.11629
14th & Cambie,49.2599346,-123.1148551,Hot Cha Cafe,4.5,49.2556974,-123.1149056
14th & Cambie,49.2599346,-123.1148551,OneZo Tapioca,4.5,49.2630371,-123.1180803
14th & Cambie,49.2599346,-123.1148551,Ben Gong’s Tea,3.5,49.25561,-123.1149094
14th & Cambie,49.254554,-123.1149538,Xing Fu Tang Canada,3.5,49.254554,-123.1149538
14th & Cambie,49.254554,-123.1149538,Hot Cha Cafe,4.5,49.2556974,-123.1149056
14th & Cambie,49.254554,-123.1149538,Ben Gong’s Tea,3.5,49.25561,-123.1149094
14th & Cambie,49.26086,-123.11629,Bubble Waffle Cafe,4.0,49.26086,-123.11629
14th & Cambie,49.26086,-123.11629,Sharetea,4.0,49.2599346,-123.1148551
14th & Cambie,49.26086,-123.11629,OneZo Tapioca,4.5,49.2630371,-123.1180803
14th & Cambie,49.2556974,-123.1149056,Xing Fu Tang Canada,3.5,49.254554,-123.1149538
14th & Cambie,49.2556974,-123.1149056,Hot Cha Cafe,4.5,49.2556974,-123.1149056
14th & Cambie,49.2556974,-123.1149056,Ben Gong’s Tea,3.5,49.25561,-123.1149094
14th & Cambie,49.2556974,-123.1149056,Sharetea,4.0,49.2599346,-123.1148551
14th & Cambie,49.2630371,-123.1180803,OneZo Tapioca,4.5,49.2630371,-123.1180803
14th & Cambie,49.2630371,-123.1180803,Bubble Waffle Cafe,4.0,49.26086,-123.11629
14th & Cambie,49.2630371,-123.1180803,Sharetea,4.0,49.2599346,-123.1148551
Ontario & 5th,49.2702465479379,-123.106393312242,The Bubble Tea Shop,3.0,49.2702465479379,-123.106393312242
Cypress & 4th,49.2679328,-123.14931,NUTTEA,5.0,49.2679328,-123.14931
Nelson & Mainland,49.279506,-123.1243488,Teaspoons & Company,4.5,49.279506,-123.1243488
Nelson & Mainland,49.279506,-123.1243488,The Alley,3.5,49.2808317,-123.1247428
Nelson & Mainland,49.279506,-123.1243488,Tea Drop Café,5.0,49.279501,-123.124057
Nelson & Mainland,49.279506,-123.1243488,Atelier by Chatime,3.5,49.28030775449333,-123.11842527240516
Nelson & Mainland,49.279506,-123.1243488,Yet’s Cafe,3.5,49.27771297386558,-123.13100819746376
Nelson & Mainland,49.27402,-123.12243,Cha Yuan,4.5,49.27402,-123.12243
Nelson & Mainland,49.27402,-123.12243,Sharetea Yaletown,5.0,49.27609727880593,-123.11929431348956
Nelson & Mainland,49.27402,-123.12243,Kurotaki Bubble Tea House,3.0,49.27464608371603,-123.12584949328874
Nelson & Mainland,49.27609727880593,-123.11929431348956,Sharetea Yaletown,5.0,49.27609727880593,-123.11929431348956
Nelson & Mainland,49.27609727880593,-123.11929431348956,Teaspoons & Company,4.5,49.279506,-123.1243488
Nelson & Mainland,49.27609727880593,-123.11929431348956,Cha Yuan,4.5,49.27402,-123.12243
Nelson & Mainland,49.27609727880593,-123.11929431348956,Jenjudan Yaletown,4.0,49.27833,-123.11621
Nelson & Mainland,49.27609727880593,-123.11929431348956,Gong Cha,3.0,49.2792027,-123.1167521
Nelson & Mainland,49.27833,-123.11621,Jenjudan Yaletown,4.0,49.27833,-123.11621
Nelson & Mainland,49.27833,-123.11621,Gong Cha,3.0,49.2792027,-123.1167521
Nelson & Mainland,49.27833,-123.11621,Little Bee Bubble Tea,4.5,49.2796047821947,-123.11541583389
Nelson & Mainland,49.27833,-123.11621,Gong cha,5.0,49.27905,-123.11695
Nelson & Mainland,49.27833,-123.11621,Cha Yuan,4.5,49.27402,-123.12243
Nelson & Mainland,49.2792027,-123.1167521,Gong Cha,3.0,49.2792027,-123.1167521
Nelson & Mainland,49.2792027,-123.1167521,Jenjudan Yaletown,4.0,49.27833,-123.11621
Nelson & Mainland,49.2792027,-123.1167521,Gong cha,5.0,49.27905,-123.11695
Nelson & Mainland,49.2792027,-123.1167521,Ikoi cha,2.5,49.27905,-123.11695
Nelson & Mainland,49.2792027,-123.1167521,Little Bee Bubble Tea,4.5,49.2796047821947,-123.11541583389
Nelson & Richards,49.279506,-123.1243488,Teaspoons & Company,4.5,49.279506,-123.1243488
Nelson & Richards,49.279506,-123.1243488,The Alley,3.5,49.2808317,-123.1247428
Nelson & Richards,49.279506,-123.1243488,Tea Drop Café,5.0,49.279501,-123.124057
Nelson & Richards,49.279506,-123.1243488,Atelier by Chatime,3.5,49.28030775449333,-123.11842527240516
Nelson & Richards,49.279506,-123.1243488,Yet’s Cafe,3.5,49.27771297386558,-123.13100819746376
Nelson & Richards,49.2808317,-123.1247428,The Alley,3.5,49.2808317,-123.1247428
Nelson & Richards,49.2808317,-123.1247428,Teaspoons & Company,4.5,49.279506,-123.1243488
Nelson & Richards,49.2808317,-123.1247428,Tea Drop Café,5.0,49.279501,-123.124057
Nelson & Richards,49.2808317,-123.1247428,Atelier by Chatime,3.5,49.28030775449333,-123.11842527240516
Nelson & Richards,49.2808317,-123.1247428,Gong Cha,3.0,49.2813094,-123.1201513
Nelson & Richards,49.27402,-123.12243,Cha Yuan,4.5,49.27402,-123.12243
Nelson & Richards,49.27402,-123.12243,Sharetea Yaletown,5.0,49.27609727880593,-123.11929431348956
Nelson & Richards,49.27402,-123.12243,Kurotaki Bubble Tea House,3.0,49.27464608371603,-123.12584949328874
Nelson & Richards,49.2792027,-123.1167521,Gong Cha,3.0,49.2792027,-123.1167521
Nelson & Richards,49.2792027,-123.1167521,Jenjudan Yaletown,4.0,49.27833,-123.11621
Nelson & Richards,49.2792027,-123.1167521,Gong cha,5.0,49.27905,-123.11695
Nelson & Richards,49.2792027,-123.1167521,Ikoi cha,2.5,49.27905,-123.11695
Nelson & Richards,49.2792027,-123.1167521,Little Bee Bubble Tea,4.5,49.2796047821947,-123.11541583389
Nelson & Richards,49.27833,-123.11621,Jenjudan Yaletown,4.0,49.27833,-123.11621
Nelson & Richards,49.27833,-123.11621,Gong Cha,3.0,49.2792027,-123.1167521
Nelson & Richards,49.27833,-123.11621,Little Bee Bubble Tea,4.5,49.2796047821947,-123.11541583389
Nelson & Richards,49.27833,-123.11621,Gong cha,5.0,49.27905,-123.11695
Nelson & Richards,49.27833,-123.11621,Cha Yuan,4.5,49.27402,-123.12243
7th & Heather,49.2630371,-123.1180803,OneZo Tapioca,4.5,49.2630371,-123.1180803
7th & Heather,49.2630371,-123.1180803,Bubble Waffle Cafe,4.0,49.26086,-123.11629
7th & Heather,49.2630371,-123.1180803,Sharetea,4.0,49.2599346,-123.1148551
7th & Heather,49.26086,-123.11629,Bubble Waffle Cafe,4.0,49.26086,-123.11629
7th & Heather,49.26086,-123.11629,Sharetea,4.0,49.2599346,-123.1148551
7th & Heather,49.26086,-123.11629,OneZo Tapioca,4.5,49.2630371,-123.1180803
7th & Heather,49.263169,-123.1255685,Edge Yuandian Tea & Juice Bar,3.0,49.263169,-123.1255685
7th & Heather,49.263169,-123.1255685,Chun Fun How,4.5,49.2635649,-123.1280553
Harwood & Bute,49.27771297386558,-123.13100819746376,Yet’s Cafe,3.5,49.27771297386558,-123.13100819746376
Harwood & Bute,49.27771297386558,-123.13100819746376,The Alley,3.5,49.2808317,-123.1247428
Harwood & Bute,49.27771297386558,-123.13100819746376,Kurotaki Bubble Tea House,3.0,49.27464608371603,-123.12584949328874
Chilco & Barclay,49.2908176,-123.1343912,Dinesty Dumpling House,4.0,49.2908176,-123.1343912
Chilco & Barclay,49.2908176,-123.1343912,Chewgurt Yummy,4.0,49.28992,-123.13377
Chilco & Barclay,49.2908176,-123.1343912,Yi Fang,3.5,49.2909587238632,-123.134127259254
Chilco & Barclay,49.2908176,-123.1343912,Bubble World,4.0,49.2874205,-123.128873
Chilco & Barclay,49.2908176,-123.1343912,Comebuy,4.0,49.29082,-123.13506
Chilco & Barclay,49.28992,-123.13377,Dinesty Dumpling House,4.0,49.2908176,-123.1343912
Chilco & Barclay,49.28992,-123.13377,Chewgurt Yummy,4.0,49.28992,-123.13377
Chilco & Barclay,49.28992,-123.13377,Yi Fang,3.5,49.2909587238632,-123.134127259254
Chilco & Barclay,49.28992,-123.13377,Bubble World,4.0,49.2874205,-123.128873
Chilco & Barclay,49.28992,-123.13377,Comebuy,4.0,49.29082,-123.13506
Chilco & Barclay,49.2909587238632,-123.134127259254,Dinesty Dumpling House,4.0,49.2908176,-123.1343912
Chilco & Barclay,49.2909587238632,-123.134127259254,Yi Fang,3.5,49.2909587238632,-123.134127259254
Chilco & Barclay,49.2909587238632,-123.134127259254,Chewgurt Yummy,4.0,49.28992,-123.13377
Chilco & Barclay,49.2909587238632,-123.134127259254,Bubble World,4.0,49.2874205,-123.128873
Chilco & Barclay,49.2909587238632,-123.134127259254,Comebuy,4.0,49.29082,-123.13506
Chilco & Barclay,49.29048,-123.13735,Dinesty Dumpling House,4.0,49.2908176,-123.1343912
Chilco & Barclay,49.29048,-123.13735,Winter Bear,4.5,49.29048,-123.13735
Chilco & Barclay,49.29048,-123.13735,Chewgurt Yummy,4.0,49.28992,-123.13377
Chilco & Barclay,49.29048,-123.13735,Yi Fang,3.5,49.2909587238632,-123.134127259254
Chilco & Barclay,49.29048,-123.13735,Comebuy,4.0,49.29082,-123.13506
Chilco & Barclay,49.29082,-123.13506,Dinesty Dumpling House,4.0,49.2908176,-123.1343912
Chilco & Barclay,49.29082,-123.13506,Chewgurt Yummy,4.0,49.28992,-123.13377
Chilco & Barclay,49.29082,-123.13506,Yi Fang,3.5,49.2909587238632,-123.134127259254
Chilco & Barclay,49.29082,-123.13506,Bubble World,4.0,49.2874205,-123.128873
Chilco & Barclay,49.29082,-123.13506,Comebuy,4.0,49.29082,-123.13506
Chilco & Robson,49.2908176,-123.1343912,Dinesty Dumpling House,4.0,49.2908176,-123.1343912
Chilco & Robson,49.2908176,-123.1343912,Chewgurt Yummy,4.0,49.28992,-123.13377
Chilco & Robson,49.2908176,-123.1343912,Yi Fang,3.5,49.2909587238632,-123.134127259254
Chilco & Robson,49.2908176,-123.1343912,Bubble World,4.0,49.2874205,-123.128873
Chilco & Robson,49.2908176,-123.1343912,Comebuy,4.0,49.29082,-123.13506
Chilco & Robson,49.28992,-123.13377,Dinesty Dumpling House,4.0,49.2908176,-123.1343912
Chilco & Robson,49.28992,-123.13377,Chewgurt Yummy,4.0,49.28992,-123.13377
Chilco & Robson,49.28992,-123.13377,Yi Fang,3.5,49.2909587238632,-123.134127259254
Chilco & Robson,49.28992,-123.13377,Bubble World,4.0,49.2874205,-123.128873
Chilco & Robson,49.28992,-123.13377,Comebuy,4.0,49.29082,-123.13506
Chilco & Robson,49.2909587238632,-123.134127259254,Dinesty Dumpling House,4.0,49.2908176,-123.1343912
Chilco & Robson,49.2909587238632,-123.134127259254,Yi Fang,3.5,49.2909587238632,-123.134127259254
Chilco & Robson,49.2909587238632,-123.134127259254,Chewgurt Yummy,4.0,49.28992,-123.13377
Chilco & Robson,49.2909587238632,-123.134127259254,Bubble World,4.0,49.2874205,-123.128873
Chilco & Robson,49.2909587238632,-123.134127259254,Comebuy,4.0,49.29082,-123.13506
Chilco & Robson,49.29082,-123.13506,Dinesty Dumpling House,4.0,49.2908176,-123.1343912
Chilco & Robson,49.29082,-123.13506,Chewgurt Yummy,4.0,49.28992,-123.13377
Chilco & Robson,49.29082,-123.13506,Yi Fang,3.5,49.2909587238632,-123.134127259254
Chilco & Robson,49.29082,-123.13506,Bubble World,4.0,49.2874205,-123.128873
Chilco & Robson,49.29082,-123.13506,Comebuy,4.0,49.29082,-123.13506
Chilco & Robson,49.29048,-123.13735,Dinesty Dumpling House,4.0,49.2908176,-123.1343912
Chilco & Robson,49.29048,-123.13735,Winter Bear,4.5,49.29048,-123.13735
Chilco & Robson,49.29048,-123.13735,Chewgurt Yummy,4.0,49.28992,-123.13377
Chilco & Robson,49.29048,-123.13735,Yi Fang,3.5,49.2909587238632,-123.134127259254
Chilco & Robson,49.29048,-123.13735,Comebuy,4.0,49.29082,-123.13506
Nicola & Robson,49.2908176,-123.1343912,Dinesty Dumpling House,4.0,49.2908176,-123.1343912
Nicola & Robson,49.2908176,-123.1343912,Chewgurt Yummy,4.0,49.28992,-123.13377
Nicola & Robson,49.2908176,-123.1343912,Yi Fang,3.5,49.2909587238632,-123.134127259254
Nicola & Robson,49.2908176,-123.1343912,Bubble World,4.0,49.2874205,-123.128873
Nicola & Robson,49.2908176,-123.1343912,Comebuy,4.0,49.29082,-123.13506
Nicola & Robson,49.2874205,-123.128873,Bubble World,4.0,49.2874205,-123.128873
Nicola & Robson,49.2874205,-123.128873,Dinesty Dumpling House,4.0,49.2908176,-123.1343912
Nicola & Robson,49.2874205,-123.128873,Jenjudan,4.5,49.286041,-123.1273567
Nicola & Robson,49.2874205,-123.128873,Machi Machi,4.0,49.28580788460697,-123.12677226550537
Nicola & Robson,49.2874205,-123.128873,Happy Lemon,3.5,49.2856474,-123.1266978
Nicola & Robson,49.286041,-123.1273567,Jenjudan,4.5,49.286041,-123.1273567
Nicola & Robson,49.286041,-123.1273567,Machi Machi,4.0,49.28580788460697,-123.12677226550537
Nicola & Robson,49.286041,-123.1273567,Bubble World,4.0,49.2874205,-123.128873
Nicola & Robson,49.286041,-123.1273567,Blackball,4.0,49.28561,-123.12697
Nicola & Robson,49.286041,-123.1273567,Happy Lemon,3.5,49.2856474,-123.1266978
Nicola & Robson,49.28580788460697,-123.12677226550537,Machi Machi,4.0,49.28580788460697,-123.12677226550537
Nicola & Robson,49.28580788460697,-123.12677226550537,Jenjudan,4.5,49.286041,-123.1273567
Nicola & Robson,49.28580788460697,-123.12677226550537,Blackball,4.0,49.28561,-123.12697
Nicola & Robson,49.28580788460697,-123.12677226550537,Feng Cha,3.5,49.28561,-123.12697
Nicola & Robson,49.28580788460697,-123.12677226550537,Happy Lemon,3.5,49.2856474,-123.1266978
Nicola & Robson,49.28992,-123.13377,Dinesty Dumpling House,4.0,49.2908176,-123.1343912
Nicola & Robson,49.28992,-123.13377,Chewgurt Yummy,4.0,49.28992,-123.13377
Nicola & Robson,49.28992,-123.13377,Yi Fang,3.5,49.2909587238632,-123.134127259254
Nicola & Robson,49.28992,-123.13377,Bubble World,4.0,49.2874205,-123.128873
Nicola & Robson,49.28992,-123.13377,Comebuy,4.0,49.29082,-123.13506
Carrall & Hastings,49.2819027,-123.1074516,Boba Run,4.5,49.2819027,-123.1074516
Carrall & Hastings,49.2819027,-123.1074516,Charisma Cafe & Dessert House,4.0,49.28018,-123.10866
Carrall & Hastings,49.2819027,-123.1074516,Bubble King,3.5,49.2803895558461,-123.106066994369
Carrall & Hastings,49.2819027,-123.1074516,Gong Cha,4.0,49.2838435,-123.11335923808556
Carrall & Hastings,49.2819027,-123.1074516,Sharetea,4.0,49.2834699,-123.1144227
Carrall & Hastings,49.28018,-123.10866,Charisma Cafe & Dessert House,4.0,49.28018,-123.10866
Carrall & Hastings,49.28018,-123.10866,Boba Run,4.5,49.2819027,-123.1074516
Carrall & Hastings,49.28018,-123.10866,CoCo Fresh Tea & Juice,4.0,49.2844898190478,-123.11441326495552
Carrall & Hastings,49.28018,-123.10866,Bubble King,3.5,49.2803895558461,-123.106066994369
Carrall & Hastings,49.28018,-123.10866,Gong Cha,4.0,49.2838435,-123.11335923808556
Carrall & Hastings,49.2803895558461,-123.106066994369,Bubble King,3.5,49.2803895558461,-123.106066994369
Carrall & Hastings,49.2803895558461,-123.106066994369,Boba Run,4.5,49.2819027,-123.1074516
Carrall & Hastings,49.2803895558461,-123.106066994369,Charisma Cafe & Dessert House,4.0,49.28018,-123.10866
Carrall & Hastings,49.2803895558461,-123.106066994369,My Toan,2.5,49.2845498,-123.1123772
Carrall & Hastings,49.2803895558461,-123.106066994369,We Drink,3.0,49.28357,-123.11291
šxʷƛ̓ənəq Xwtl'e7énḵ Square - Vancouver Art Gallery,49.279506,-123.1243488,Teaspoons & Company,4.5,49.279506,-123.1243488
šxʷƛ̓ənəq Xwtl'e7énḵ Square - Vancouver Art Gallery,49.279506,-123.1243488,The Alley,3.5,49.2808317,-123.1247428
šxʷƛ̓ənəq Xwtl'e7énḵ Square - Vancouver Art Gallery,49.279506,-123.1243488,Tea Drop Café,5.0,49.279501,-123.124057
šxʷƛ̓ənəq Xwtl'e7énḵ Square - Vancouver Art Gallery,49.279506,-123.1243488,Atelier by Chatime,3.5,49.28030775449333,-123.11842527240516
šxʷƛ̓ənəq Xwtl'e7énḵ Square - Vancouver Art Gallery,49.279506,-123.1243488,Yet’s Cafe,3.5,49.27771297386558,-123.13100819746376
šxʷƛ̓ənəq Xwtl'e7énḵ Square - Vancouver Art Gallery,49.286041,-123.1273567,Jenjudan,4.5,49.286041,-123.1273567
šxʷƛ̓ənəq Xwtl'e7énḵ Square - Vancouver Art Gallery,49.286041,-123.1273567,Machi Machi,4.0,49.28580788460697,-123.12677226550537
šxʷƛ̓ənəq Xwtl'e7énḵ Square - Vancouver Art Gallery,49.286041,-123.1273567,Bubble World,4.0,49.2874205,-123.128873
šxʷƛ̓ənəq Xwtl'e7énḵ Square - Vancouver Art Gallery,49.286041,-123.1273567,Blackball,4.0,49.28561,-123.12697
šxʷƛ̓ənəq Xwtl'e7énḵ Square - Vancouver Art Gallery,49.286041,-123.1273567,Happy Lemon,3.5,49.2856474,-123.1266978
šxʷƛ̓ənəq Xwtl'e7énḵ Square - Vancouver Art Gallery,49.2844898190478,-123.11441326495552,CoCo Fresh Tea & Juice,4.0,49.2844898190478,-123.11441326495552
šxʷƛ̓ənəq Xwtl'e7énḵ Square - Vancouver Art Gallery,49.2844898190478,-123.11441326495552,Sharetea,4.0,49.2834699,-123.1144227
šxʷƛ̓ənəq Xwtl'e7énḵ Square - Vancouver Art Gallery,49.2844898190478,-123.11441326495552,Gong Cha,4.0,49.2838435,-123.11335923808556
šxʷƛ̓ənəq Xwtl'e7énḵ Square - Vancouver Art Gallery,49.2844898190478,-123.11441326495552,Boba Run,4.5,49.2819027,-123.1074516
šxʷƛ̓ənəq Xwtl'e7énḵ Square - Vancouver Art Gallery,49.2844898190478,-123.11441326495552,Xing Fu Tang,3.5,49.2833513,-123.1163056
šxʷƛ̓ənəq Xwtl'e7énḵ Square - Vancouver Art Gallery,49.28580788460697,-123.12677226550537,Machi Machi,4.0,49.28580788460697,-123.12677226550537
šxʷƛ̓ənəq Xwtl'e7énḵ Square - Vancouver Art Gallery,49.28580788460697,-123.12677226550537,Jenjudan,4.5,49.286041,-123.1273567
šxʷƛ̓ənəq Xwtl'e7énḵ Square - Vancouver Art Gallery,49.28580788460697,-123.12677226550537,Blackball,4.0,49.28561,-123.12697
šxʷƛ̓ənəq Xwtl'e7énḵ Square - Vancouver Art Gallery,49.28580788460697,-123.12677226550537,Feng Cha,3.5,49.28561,-123.12697
šxʷƛ̓ənəq Xwtl'e7énḵ Square - Vancouver Art Gallery,49.28580788460697,-123.12677226550537,Happy Lemon,3.5,49.2856474,-123.1266978
šxʷƛ̓ənəq Xwtl'e7énḵ Square - Vancouver Art Gallery,49.2808317,-123.1247428,The Alley,3.5,49.2808317,-123.1247428
šxʷƛ̓ənəq Xwtl'e7énḵ Square - Vancouver Art Gallery,49.2808317,-123.1247428,Teaspoons & Company,4.5,49.279506,-123.1243488
šxʷƛ̓ənəq Xwtl'e7énḵ Square - Vancouver Art Gallery,49.2808317,-123.1247428,Tea Drop Café,5.0,49.279501,-123.124057
šxʷƛ̓ənəq Xwtl'e7énḵ Square - Vancouver Art Gallery,49.2808317,-123.1247428,Atelier by Chatime,3.5,49.28030775449333,-123.11842527240516
šxʷƛ̓ənəq Xwtl'e7énḵ Square - Vancouver Art Gallery,49.2808317,-123.1247428,Gong Cha,3.0,49.2813094,-123.1201513
Heather & 14th,49.2599346,-123.1148551,Sharetea,4.0,49.2599346,-123.1148551
Heather & 14th,49.2599346,-123.1148551,Bubble Waffle Cafe,4.0,49.26086,-123.11629
Heather & 14th,49.2599346,-123.1148551,Hot Cha Cafe,4.5,49.2556974,-123.1149056
Heather & 14th,49.2599346,-123.1148551,OneZo Tapioca,4.5,49.2630371,-123.1180803
Heather & 14th,49.2599346,-123.1148551,Ben Gong’s Tea,3.5,49.25561,-123.1149094
Heather & 14th,49.2556974,-123.1149056,Xing Fu Tang Canada,3.5,49.254554,-123.1149538
Heather & 14th,49.2556974,-123.1149056,Hot Cha Cafe,4.5,49.2556974,-123.1149056
Heather & 14th,49.2556974,-123.1149056,Ben Gong’s Tea,3.5,49.25561,-123.1149094
Heather & 14th,49.2556974,-123.1149056,Sharetea,4.0,49.2599346,-123.1148551
Heather & 14th,49.2630371,-123.1180803,OneZo Tapioca,4.5,49.2630371,-123.1180803
Heather & 14th,49.2630371,-123.1180803,Bubble Waffle Cafe,4.0,49.26086,-123.11629
Heather & 14th,49.2630371,-123.1180803,Sharetea,4.0,49.2599346,-123.1148551
Heather & 14th,49.26086,-123.11629,Bubble Waffle Cafe,4.0,49.26086,-123.11629
Heather & 14th,49.26086,-123.11629,Sharetea,4.0,49.2599346,-123.1148551
Heather & 14th,49.26086,-123.11629,OneZo Tapioca,4.5,49.2630371,-123.1180803
Heather & 14th,49.25561,-123.1149094,Xing Fu Tang Canada,3.5,49.254554,-123.1149538
Heather & 14th,49.25561,-123.1149094,Ben Gong’s Tea,3.5,49.25561,-123.1149094
Heather & 14th,49.25561,-123.1149094,Hot Cha Cafe,4.5,49.2556974,-123.1149056
Heather & 14th,49.25561,-123.1149094,Sharetea,4.0,49.2599346,-123.1148551
1st & Chestnut,49.2679328,-123.14931,NUTTEA,5.0,49.2679328,-123.14931
7th & Arbutus,49.2679328,-123.14931,NUTTEA,5.0,49.2679328,-123.14931
5th & Arbutus,49.2679328,-123.14931,NUTTEA,5.0,49.2679328,-123.14931
10th & Oak,49.2635649,-123.1280553,Chun Fun How,4.5,49.2635649,-123.1280553
10th & Oak,49.2635649,-123.1280553,Edge Yuandian Tea & Juice Bar,3.0,49.263169,-123.1255685
10th & Oak,49.263169,-123.1255685,Edge Yuandian Tea & Juice Bar,3.0,49.263169,-123.1255685
10th & Oak,49.263169,-123.1255685,Chun Fun How,4.5,49.2635649,-123.1280553
Georgia & Thurlow,49.28580788460697,-123.12677226550537,Machi Machi,4.0,49.28580788460697,-123.12677226550537
Georgia & Thurlow,49.28580788460697,-123.12677226550537,Jenjudan,4.5,49.286041,-123.1273567
Georgia & Thurlow,49.28580788460697,-123.12677226550537,Blackball,4.0,49.28561,-123.12697
Georgia & Thurlow,49.28580788460697,-123.12677226550537,Feng Cha,3.5,49.28561,-123.12697
Georgia & Thurlow,49.28580788460697,-123.12677226550537,Happy Lemon,3.5,49.2856474,-123.1266978
Georgia & Thurlow,49.286041,-123.1273567,Jenjudan,4.5,49.286041,-123.1273567
Georgia & Thurlow,49.286041,-123.1273567,Machi Machi,4.0,49.28580788460697,-123.12677226550537
